TRAIL_NUMBER,TRAIL_NAME,TRAIL_TYPE,TRAIL_CN,BMP,EMP,SEGMENT_LENGTH,MANAGING_ORG,SECURITY_ID,NATIONAL_TRAIL_DESIGNATION,TRAIL_CLASS,TERRA_BASE_SYMBOLOGY,ACCESSIBILITY_STATUS,TRAIL_SURFACE,SURFACE_FIRMNESS,TYPICAL_TRAIL_GRADE,TYPICAL_TREAD_WIDTH,MINIMUM_TRAIL_WIDTH,TYPICAL_TREAD_CROSS_SLOPE,SPECIAL_MGMT_AREA,MVUM_SYMBOL,ALLOWED_TERRA_USE,ALLOWED_SNOW_USE,HIKER_PEDESTRIAN_MANAGED,HIKER_PEDESTRIAN_ACCPT_DISC,HIKER_PEDESTRIAN_RESTRICTED,PACK_SADDLE_MANAGED,PACK_SADDLE_ACCPT_DISC,PACK_SADDLE_RESTRICTED,BICYCLE_MANAGED,BICYCLE_ACCPT_DISC,BICYCLE_RESTRICTED,MOTORCYCLE_MANAGED,MOTORCYCLE_ACCPT_DISC,MOTORCYCLE_RESTRICTED,ATV_MANAGED,ATV_ACCPT_DISC,ATV_RESTRICTED,FOURWD_MANAGED,FOURWD_ACCPT_DISC,FOURWD_RESTRICTED,SNOWMOBILE_MANAGED,SNOWMOBILE_ACCPT_DISC,SNOWMOBILE_RESTRICTED,SNOWSHOE_MANAGED,SNOWSHOE_ACCPT_DISC,SNOWSHOE_RESTRICTED,XCOUNTRY_SKI_MANAGED,XCOUNTRY_SKI_ACCPT_DISC,XCOUNTRY_SKI_RESTRICTED,MOTOR_WATERCRAFT_RESTRICTED,NONMOTOR_WATERCRAFT_RESTRICTED,GIS_MILES,TERRA_MOTORIZED,SNOW_MOTORIZED,OBJECTID,GLOBALID,SHAPELEN
1358,N FORK TEANAWAY,TERRA,8538.004574,0,5.83,5.83,61703,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.293,NA,NA,64667,{DB5DF5D2-826F-4BDE-8AB7-2D9AD1DDEEC5},0.0900631480
1337,SPADE LAKE,TERRA,8518.004574,0,3.91,3.91,61703,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.509,NA,NA,64668,{BA51C6B1-498F-44A4-A94A-65142515F569},0.0574753510
1354,HIGH CREEK,TERRA,8534.004574,0,1.7,1.7,61703,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.619,NA,NA,64669,{76F5BDD9-00F8-4884-B96C-530271C41923},0.0264019480
472,WEST FORK PASAYTEN,TERRA,7641.004574,0,14,14,61704,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.487,NA,NA,64670,{FBF655E5-D201-43BA-8F12-D242E2744DBC},0.2390789010
503,SPANISH CREEK,TERRA,7679.004574,0,4.3,4.3,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.040,NA,NA,64671,{0FE93775-3987-4DF4-A3B9-4FE95DC7FFE4},0.0828231760
479,TROUT CREEK,TERRA,7649.004574,0,3,3,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.108,NA,NA,64672,{EA18CF0D-34DF-4F1D-9B60-6BBB1450F8E1},0.0603079440
483,CUTTHROAT PASS,TERRA,7653.004574,0,5.5,5.5,61704,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.668,NA,NA,64673,{06294955-5800-488F-9875-205E1A8CC715},0.0876192180
490,HEATHER LAKE,TERRA,7664.004574,0,1,1,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912,NA,NA,64674,{F1775951-DAFF-426D-8402-5992072EF482},0.0188301380
494,REMMEL CUTOFF,TERRA,7667.004574,0,1.6,1.6,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.500,NA,NA,64675,{70840E37-1B39-4C00-B853-62956F6FD090},0.0301551400
498,BUCKSKIN RIDGE,TERRA,7670.004574,0,19.5,19.5,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.964,NA,NA,64676,{2E9D787B-FA4C-4E25-8247-C81468F29FA6},0.3047119790
478,ROBINSON CREEK,TERRA,7648.004574,0,23,23,61704,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.410,NA,NA,64677,{42762DEC-ADF1-4202-807E-8BF4D3858B9A},0.3587240790
502.3,CORRAL LAKE,TERRA,7678.004574,0,1,1,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.016,NA,NA,64678,{12C267DF-8CA5-49B4-8D2A-DD9E15A5233D},0.0182044310
472.1,HOLMAN CREEK,TERRA,7642.004574,0,2,2,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.652,NA,NA,64679,{E42F614B-E3A3-4722-8220-3A96DA99B3CB},0.0340180850
504,ANDREWS CREEK,TERRA,7681.004574,0,16,16,61704,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.034,NA,NA,64680,{84B5F393-29FE-4B7C-B184-7A00D6B92C67},0.2642115430
495,THE PARKS,TERRA,7668.004574,0,2.7,2.7,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.270,NA,NA,64681,{93A798B1-06CD-4088-9446-D86F9A16A641},0.0453612500
1256.6,NORTH STAR BASIN TRAVERSE,TERRA,12379010700.000000,0,2.7,2.7,61702,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.595,NA,NA,64682,{739E7278-150F-4BDB-8DDE-66F0A8FE560C},0.0461579300
1244.1,FOURTH OF JULY BASIN,TERRA,12375010700.000000,0,1,1,61702,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.700,NA,NA,64684,{289582BC-660C-4BBE-88A8-C214659A5B8D},0.0131143420
4W688,PIPELINE,TERRA,1110000000000.000000,0,6.1,6.1,61708,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.027,NA,NA,64686,{3D700D72-9B7E-464C-BDC8-3C2BFF56689B},0.1153811940
1256.5,RUBIN RIDGE,TERRA,12377010700.000000,0,0.9,0.9,61702,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.715,NA,NA,64687,{F7108CE5-11B7-4EDE-96B7-0F194B6A05AD},0.0153872310
1245.1,MINER'S GOAT,TERRA,12370010700.000000,0,1.3,1.3,61702,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.072,NA,NA,64689,{52A92BF7-EE39-49C2-9CEA-711D91895979},0.0222987500
354,GOLDEN STAIRWAY,TERRA,12310010700.000000,0,6.2,6.2,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.899,NA,NA,64690,{F8FF2382-8E99-4970-9D06-3BFB544C90B6},0.1061646750
417.1,FOGGY DEW SEC.2,TERRA,12287010700.000000,0,1.1,1.1,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.267,NA,NA,64691,{C212207A-1C8F-4B2A-BE18-5096A6BBDC61},0.0443434140
462,MIDDLE MOUNTAIN,TERRA,12368010700.000000,0,7.5,7.5,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.507,NA,NA,64692,{AB0F6CFA-72E1-4DD4-9063-E3C85138937E},0.0481631520
505,COLEMAN RIDGE,TERRA,12320010700.000000,0,12.7,12.7,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.380,NA,NA,64694,{15C29EBE-6DE7-43B4-9E64-6D801EC0AA0C},0.2486135290
476.1,VARDEN LAKE,TERRA,12369010700.000000,0,4,4,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.083,NA,NA,64695,{2F085108-5544-4D21-B289-EC227A67F370},0.0617072670
1256.51,CROWN MINE,TERRA,12378010700.000000,0,1.9,1.9,61702,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.105,NA,NA,64696,{1C658995-70FC-4A6C-AF75-BCC17DAEA412},0.0198867190
482,CHUCHUWANTEEN,TERRA,12365010700.000000,0,4.9,4.9,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.761,NA,NA,64697,{BEE856F6-35B1-4FC9-A045-E62F27319977},0.0848377730
478.2,SLATE PASS,TERRA,12364010700.000000,0,3,3,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.391,NA,NA,64698,{57BC994E-CFE6-4455-BC41-E65C3D3903FA},0.0461997390
356,BEAVER LAKE,TERRA,12308010700.000000,0,1.5,1.5,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752,NA,NA,64700,{A577EA5F-25C3-4019-8955-660A2270E40C},0.0147677520
1256.8,LYMAN RIDGE,TERRA,12381010700.000000,0,1.2,1.2,61702,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.426,NA,NA,64701,{6276ABFD-3B00-42B1-870B-AA346BBF94FA},0.0258486540
459,DRAKE CREEK,TERRA,12367010700.000000,0,3,3,61704,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.912,NA,NA,64702,{CB81BCD4-FB67-4DAD-9368-E7818C47D406},0.0311222120
1513,BUCK CREEK,TERRA,8276.004574,0,10,10,61707,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.813,NA,NA,64703,{88901E68-7D65-4431-8A7B-63F9F0B40CDB},0.1796884470
1510,HIDDEN LAKE,TERRA,8271.004574,0,0.5,0.5,61707,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.167,NA,NA,64704,{5F23C4A8-A3AC-45FF-8458-E3018DCA7CB1},0.0219758730
1512,LEROY CREEK HIGH ROUTE,TERRA,8275.004574,5.5,9,3.5,61707,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457,NA,NA,64705,{20C78977-A10C-4046-A566-1ED6DCDAE665},0.0077342730
1297,BERGMAN GULTCH,TERRA,827000000000.000000,0,1.5,1.5,61702,617,0,NA,TC4-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.553,NA,NA,64706,{191DA1A9-0675-4943-A9BF-D10009DF48F1},0.0284837830
1294,OUTBACK,TERRA,827000000000.000000,0,4,4,61702,617,0,NA,TC4-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.979,NA,NA,64707,{7E195BC7-4997-4B92-BC55-4997B0D4BB24},0.0709301280
1503,TWIN LAKES,TERRA,8265.004574,0,4.2,4.2,61707,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.103,NA,NA,64708,{CCF2B88E-C5F8-4135-99B3-BAD5E1D1C00C},0.0584551870
1313.1,LILA LAKE,TERRA,825000000000.000000,0,0.6,0.6,61703,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.663,NA,NA,64709,{24A68D58-B7A3-4C4C-B528-FE1F1D553760},0.0114580090
1502,INDIAN CREEK,TERRA,8264.004574,0,11,11,61707,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.766,NA,NA,64710,{FE243333-4A0D-4346-936B-4C29486D0DD5},0.2113046700
981,HINDOO,TERRA,8250.004574,0,6.3,6.3,61708,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.006,NA,NA,64711,{9EE4C308-4BE5-4BA4-9F7C-C12449259BF0},0.0975596390
982,MOUNT AIX,TERRA,8252.004574,0,13.8,13.8,61708,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.337,NA,NA,64712,{0FCED712-FECD-4F51-A01B-3209D42F353F},0.2359812490
1509,ROCK CREEK,TERRA,8270.004574,0,11.7,11.7,61707,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.500,NA,NA,64713,{3D302D40-BA07-4A3C-AE64-4CC7CF39C3C4},0.1850743460
1500,DIRTY FACE MOUNTAIN,TERRA,8262.004574,0,4.5,4.5,61707,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.251,NA,NA,64714,{3E2C4634-AAC6-4509-9BA3-D4D5EEC66BA0},0.0619423400
1290.3,PURTE VIEW SPUR,TERRA,827000000000.000000,0,0.3,0.3,61702,617,0,NA,TC4-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186,NA,NA,64715,{9184F71E-C551-4028-BA0C-DAFD351D08BD},0.0040351670
1330.1,LITTLE JOE LAKE,TERRA,8511.004574,0,1.35,1.35,61703,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.542,NA,NA,64716,{D97970D3-2F03-4D84-9AB8-FE38384E1809},0.0274999380
1339,N. FORK FORTUNE CR.,TERRA,8520.004574,0,1.31,1.31,61703,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.165,NA,NA,64717,{E39E7309-41EB-46E8-945F-8FC890E11311},0.0223523770
1364,TEANAWAY RIDGE,TERRA,8542.004574,0,7.1,7.1,61703,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.277,NA,NA,64718,{71BB6575-CF2E-49F1-8779-7D44B763A578},0.1223253330
1359,STAFFORD CREEK,TERRA,8539.004574,0,5.64,5.64,61703,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.813,NA,NA,64719,{D7AA7498-DF7A-46FC-A557-5A2071A832AE},0.0774974340
1357,ROBINSON GULCH,TERRA,8537.004574,0,0.5,0.5,61703,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336,NA,NA,64720,{D63C3A59-A0B6-4B57-8EAB-8D3F8CB5A287},0.0061111610
1350,MANASTASH LAKE,TERRA,8529.004574,0,4.21,4.21,61703,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.000,NA,NA,64721,{915EC087-A328-46AC-99B3-9BD7D60AA7BC},0.0719411300
1355,JOLLY CREEK,TERRA,8535.004574,0,3.19,3.19,61703,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.845,NA,NA,64722,{162F5C5D-5861-46C3-83B0-0FF2DA9F481A},0.0520647740
1341,BIG CREEK,TERRA,8522.004574,0,5.2,5.2,61703,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.688,NA,NA,64723,{20A8A4AC-3561-4B0F-9978-F6F7EE2126DB},0.0845981020
1364.2,BLUE CREEK,TERRA,8544.004574,0,1.64,1.64,61703,617,0,NA,TC4-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.080,NA,NA,64724,{7D753B90-850E-4520-80CA-4BDD56B0709A},0.0211599150
1338,STIRRUP LAKE,TERRA,8519.004574,0,1.62,1.62,61703,617,0,NA,TC1-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.579,NA,NA,64725,{6F33D273-0BB3-48FA-9CEB-E7100D393F02},0.0310592660
1349,HOWSON CREEK,TERRA,8528.004574,0,3.54,3.54,61703,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.804,NA,NA,64726,{021386AE-5834-4152-8B0A-88AF61BA9E4F},0.0540435720
1332.1,LAKE MARGARET,TERRA,8514.004574,0,0.73,0.73,61703,617,0,NA,TC4-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355,NA,NA,64727,{0E71C7AD-FB06-4D47-AB04-08645BE057AA},0.0061622910
1362,DUTCH MILLER GAP,TERRA,8540.004574,0,4.31,4.31,61703,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.184,NA,NA,64728,{A26CB4A3-B12E-4B71-BD34-4C9E67BDE110},0.0565106320
1345,CATHEDRAL PASS,TERRA,8526.004574,0,4.08,4.08,61703,617,0,NA,TC4-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.303,NA,NA,64729,{E0760686-69A5-4615-BFE4-B106BBDFE940},0.0769602250
1340,SASSE MOUNTAIN,TERRA,8521.004574,0,8.81,8.81,61703,617,0,NA,TC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.505,NA,NA,64730,{89DF44D2-A527-4BF9-AAD0-F8B3C778BDF1},0.1424857590
