TRAIL_NO,TRAIL_NAME,TRAIL_TYPE,TRAIL_CN,BMP,EMP,SEGMENT_LENGTH,ADMIN_ORG,MANAGING_ORG,SECURITY_ID,ATTRIBUTESUBSET,NATIONAL_TRAIL_DESIGNATION,TRAIL_CLASS,TERRA_BASE_SYMBOLOGY,ACCESSIBILITY_STATUS,TRAIL_SURFACE,SURFACE_FIRMNESS,TYPICAL_TRAIL_GRADE,TYPICAL_TREAD_WIDTH,MINIMUM_TRAIL_WIDTH,TYPICAL_TREAD_CROSS_SLOPE,SPECIAL_MGMT_AREA,MVUM_SYMBOL,ALLOWED_TERRA_USE,ALLOWED_SNOW_USE,HIKER_PEDESTRIAN_MANAGED,HIKER_PEDESTRIAN_ACCPT_DISC,HIKER_PEDESTRIAN_RESTRICTED,PACK_SADDLE_MANAGED,PACK_SADDLE_ACCPT_DISC,PACK_SADDLE_RESTRICTED,BICYCLE_MANAGED,BICYCLE_ACCPT_DISC,BICYCLE_RESTRICTED,MOTORCYCLE_MANAGED,MOTORCYCLE_ACCPT_DISC,MOTORCYCLE_RESTRICTED,ATV_MANAGED,ATV_ACCPT_DISC,ATV_RESTRICTED,FOURWD_MANAGED,FOURWD_ACCPT_DISC,FOURWD_RESTRICTED,SNOWMOBILE_MANAGED,SNOWMOBILE_ACCPT_DISC,SNOWMOBILE_RESTRICTED,SNOWSHOE_MANAGED,SNOWSHOE_ACCPT_DISC,SNOWSHOE_RESTRICTED,XCOUNTRY_SKI_MANAGED,XCOUNTRY_SKI_ACCPT_DISC,XCOUNTRY_SKI_RESTRICTED,MOTOR_WATERCRAFT_MANAGED,MOTOR_WATERCRAFT_ACCPT_DISC,MOTOR_WATERCRAFT_RESTRICTED,NONMOTOR_WATERCRAFT_MANAGED,NONMOTOR_WATERCRAFT_ACCPT_DISC,NONMOTOR_WATERCRAFT_RESTRICTED,GIS_MILES,TERRA_MOTORIZED,SNOW_MOTORIZED,WATER_MOTORIZED,OBJECTID,GLOBALID,SHAPELEN
376F,WHOOP UP,TERRA,1.03103E+12,0.37,1.49,1.12,11405,11405,114,TrailNFS_MGMT,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,,0-5%,,,,,,321,,06/01-11/30,12/01-05/31,,06/01-11/30,,,06/01-11/30,12/01-05/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,1.192,N,,,376209,{FFB5631F-C3DD-43CF-A175-845E410AADB1},0.01909213
383,GRAMBAUER RIDGE,TERRA,5183.000781,1.15,2.09,0.94,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,21,,06/01-10/31,11/01-05/31,,,,,,,01/01-12/31 ,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.884,N,,,376210,{A9596B9C-0DA4-4B20-A64F-FEA77819950C},0.019071403
279,WARLAND RIDGE,TERRA,5227.000781,7.5574,7.8364,0.279,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.236,N,,,376211,{BF7AA9F4-8FEE-4906-869E-D6C967E727AE},0.005322037
279,WARLAND RIDGE,TERRA,5227.000781,3.3826,3.7085,0.3259,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,10-12%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.284,N,,,376212,{AEE94F9E-33F8-43AE-B44A-673CB25363BA},0.005753132
279,WARLAND RIDGE,TERRA,5227.000781,4.7561,4.9383,0.1822,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.165,N,,,376213,{79AE9A0C-AA9F-4004-B967-E549921C6921},0.002820346
360S,CABINET DIVIDE SOUTH,TERRA,5181.000781,0.59,3.07,2.48,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,,21,,06/15-10/31,11/01-06/14,,06/15-10/31,,,,,01/01-12/31 ,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,2.53,N,,,376214,{01421A0C-6A7C-492D-945B-ABFBB2A5175F},0.038389188
279,WARLAND RIDGE,TERRA,5227.000781,2.3049,2.4091,0.1042,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.091,N,,,376215,{19BAEF96-DC27-4FF7-8C39-5D43AF58C781},0.001790188
125,SNOWSHOE PIPELINE,TERRA,5218.000781,0.274,0.57,0.296,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,21,,06/01-10/31,11/01-05/31,,,,,,06/01-10/31,01/01-12/31 ,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.291,N,,,376216,{5C74EC4D-094F-4E36-9163-92796C882FBA},0.005790453
58,YOUNG CREEK,TERRA,5011.000781,2.0758,2.2102,0.1344,11401,11401,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW04 - 24-36 INCHES,,,,,321,,06/01-10/31,11/01-05/31,,,,,,06/01-10/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.131,N,,,376217,{E3096D12-9F00-4A09-8D19-9405F99808AE},0.001918696
279,WARLAND RIDGE,TERRA,5227.000781,1.2311,1.3494,0.1183,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,10-12%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.102,N,,,376218,{4A5A6901-65AF-4B6B-AD23-0486520A6584},0.002154851
471,MCKAY MOUNTAIN,TERRA,5351.000781,0,1.345,1.345,11405,11405,114,TrailNFS_MGMT,1,2,TC1-2,,NATIVE MATERIAL,,30-40%,TW01 - <12 INCHES,,,,,321,,05/01-10/30,10/31-04/30,,,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.864,N,,,376219,{499A678E-8625-4735-88C3-D1256AADDA33},0.018662896
582,JENNINGS TOTE,TERRA,5352.000781,1.54,1.72,0.18,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,5-8%,TW03 - 18-24 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.185,N,,,376220,{7E3D4D30-A39C-4029-A54F-D1E08F122AC4},0.002861378
279,WARLAND RIDGE,TERRA,5227.000781,2.2805,2.3049,0.0244,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.022,N,,,376221,{8633CFC6-6ACB-4179-ADE0-F146E3421425},0.000407481
656,LAKE CREEK,TERRA,5192.000781,1.79,3.81,2.02,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,,21,,05/01-11/30,12/01-04/30,,,,,,,01/01-12/31 ,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,2.091,N,,,376222,{81CA7787-4830-48BF-A1D0-4BB157BDF59B},0.04223193
308,MIISTAKIISTSI,TERRA,5375.000781,1,1.225,0.225,11403,11403,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,IRA - INVENTORIED ROADLESS AREA,,321,,07/01-10/31,11/01-06/30,,07/01-10/31,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,01/01-12/31 ,,,,,,,,,,,,,,0.219,N,,,376223,{053D037D-1302-4FF8-9A7E-4A223E5F95CD},0.004368745
376L,SHELDON MOUNTAIN TIE L,TERRA,1.03109E+12,0,0.16,0.16,11405,11405,114,TrailNFS_MGMT,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,,0-5%,,,,,,321,,06/01-11/30,12/01-05/31,,06/01-11/30,,,06/01-11/30,12/01-05/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.193,N,,,376224,{F0EE3739-EC13-4533-BF84-20246C42FE0A},0.003285146
5,FISHER DIVIDE,TERRA,23001010264,5.53,5.69,0.16,11405,11405,114,TrailNFS_MGMT,1,2,TC1-2,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,,,,,05/01-11/30 ,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.17,N,,,376225,{B9DA151E-08C6-4B7C-B2DB-0026CE92B5E4},0.003235421
376F,WHOOP UP,TERRA,1.03103E+12,0,0.37,0.37,11405,11405,114,TrailNFS_MGMT,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,,0-5%,,,,,,321,,06/01-11/30,12/01-05/31,,06/01-11/30,,,06/01-11/30,12/01-05/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.4,N,,,376226,{E68E9792-F0A8-4034-B63A-680D7740EFB6},0.005878254
279,WARLAND RIDGE,TERRA,5227.000781,4.9621,5.3593,0.3972,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.337,N,,,376227,{A3A29378-6CFD-4D23-B58D-2352DDD908D9},0.007545244
489,BAREE CREEK,TERRA,5188.000781,1.99,3.28,1.29,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,,21,,06/01-10/30,10/31-05/31,,,,,,,01/01-12/31 ,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,1.281,N,,,376228,{372CB86B-A2AF-4C2F-A2BB-52C1AD31238D},0.025314856
376,SHELDON MOUNTAIN,TERRA,23045010264,0.62,0.67,0.05,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,05/01-10/31,11/01-04/30,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.048,N,,,376229,{F0BC4272-BE76-461D-BF39-E04BACA93BDE},0.000813584
376A,SHELDON MOUNTAIN A,TERRA,5349.000781,4.26,4.69,0.43,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,05/01-10/31,11/01-04/30,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.45,N,,,376230,{A675378A-311F-4AC4-B450-8C99AD8FE23C},0.006836646
134,FLOWER BYPASS,TERRA,1.02773E+12,0,1.39,1.39,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,0-5%,TW03 - 18-24 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,12/01-04/30 ,,,,,,,,,,,,,,1.305,N,,,376231,{8D3EE6ED-02B3-40CB-B963-38B4305690B9},0.025678828
279,WARLAND RIDGE,TERRA,5227.000781,1.0936,1.1869,0.0933,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,8-10%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.085,N,,,376232,{91D6AB61-4555-4008-A9C7-99C3987958F4},0.00131195
279,WARLAND RIDGE,TERRA,5227.000781,0.6331,1.0936,0.4605,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,5-8%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.425,N,,,376233,{E41CF701-C321-4AD8-9213-68D9D90675A6},0.006652126
279,WARLAND RIDGE,TERRA,5227.000781,1.754,1.8133,0.0593,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,30-40%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.053,N,,,376234,{6D2E2BC4-343A-4283-B84F-056833856C2A},0.000942645
58,YOUNG CREEK,TERRA,5011.000781,0.4337,0.5398,0.1061,11401,11401,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW04 - 24-36 INCHES,,,,,321,,06/01-10/31,11/01-05/31,,,,,,06/01-10/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.099,N,,,376235,{D56DF991-6661-43E7-B76C-0703B294C9D7},0.001779768
5,FISHER DIVIDE,TERRA,23001010264,8.46,9.56,1.1,11405,11405,114,TrailNFS_MGMT,1,2,TC1-2,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,,,,,05/01-11/30 ,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,1.213,N,,,376236,{0364070E-33FC-4CCB-9EDC-3B04748F4021},0.020245116
279,WARLAND RIDGE,TERRA,5227.000781,7.8364,8.0223,0.1859,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,8-10%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.16,N,,,376237,{641740A2-1B16-4DF9-9E38-16C1E5F9731B},0.003413066
360S,CABINET DIVIDE SOUTH,TERRA,5181.000781,0,0.59,0.59,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,,321,,06/15-10/31,11/01-06/14,,06/15-10/31,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.604,N,,,376238,{E0FE6697-EA74-4A80-86A1-D808F4E9400B},0.009019902
341,LITTLE THERRIAULT/HIGHLINE,TERRA,22893010264,0.534,0.9532,0.4192,11403,11403,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,50%,TW03 - 18-24 INCHES,,,WSA - WILDERNESS STUDY AREA,,321,,07/01-10/31,11/01-06/30,,07/01-10/31,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,01/01-12/31 ,,,,,,,,,,,,,,0.403,N,,,376239,{E8166ED2-C6BD-418F-8199-EAA836F226CF},0.00710744
360S,CABINET DIVIDE SOUTH,TERRA,5181.000781,4.01,4.5,0.49,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,,21,,06/15-10/31,11/01-06/14,,06/15-10/31,,,,,01/01-12/31 ,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.5,N,,,376240,{DF0BB29A-122C-40D1-915B-1F70E375B681},0.007584847
136,GRANITE CREEK,TERRA,5163.000781,4.55,6.3,1.75,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW04 - 24-36 INCHES,,,,,21,,06/01-11/30,12/01-05/31,,06/01-10/31,,,,,01/01-12/31 ,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,1.69,N,,,376241,{E1D9E960-66BA-4622-B42F-D48954C5D9EB},0.025748872
136,GRANITE CREEK,TERRA,5163.000781,2.18,4.55,2.37,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW04 - 24-36 INCHES,,,,,21,,06/01-11/30,12/01-05/31,,06/01-10/31,,,,,01/01-12/31 ,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,2.216,N,,,376242,{4AAFC277-B867-4AF0-A5E4-1C381A05D07F},0.039517984
656,LAKE CREEK,TERRA,5192.000781,0,1.68,1.68,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,1.757,N,,,376243,{5CC89EC3-B508-489B-B124-4D3F645663FC},0.033966794
5,FISHER DIVIDE,TERRA,23001010264,1.99,4.98,2.99,11405,11405,114,TrailNFS_MGMT,1,2,TC1-2,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,,,,,05/01-11/30 ,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,3.215,N,,,376244,{9F8FE4F6-A3A1-4EEE-A8E8-3BDD844296FC},0.060100799
376,SHELDON MOUNTAIN,TERRA,23045010264,3.35,3.48,0.13,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,05/01-10/31,11/01-04/30,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.126,N,,,376245,{E0539164-8391-48C3-8564-BA4B930834C5},0.002061822
279,WARLAND RIDGE,TERRA,5227.000781,1.1869,1.2311,0.0442,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,10-12%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.041,N,,,376246,{7304AB31-9D33-4A75-A145-603EBC42D470},0.000619851
279,WARLAND RIDGE,TERRA,5227.000781,4.9383,4.9621,0.0238,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.021,N,,,376247,{5122CA78-C22F-49F2-AC34-28EFF423885D},0.000430095
117,GREAT NORTHERN MOUNTAIN,TERRA,5156.000781,0,3.14,3.14,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,321,,06/01-11/30,12/01-05/31,,,,,,06/01-10/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,2.158,N,,,376248,{81FC3756-4AA7-432D-A70A-8D02EF587EF3},0.036324445
375A,LINDY PEAK SPUR,TERRA,23222010264,0,0.24,0.24,11405,11405,114,TrailNFS_MGMT,1,2,TC1-2,,NATIVE MATERIAL,,5-8%,TW03 - 18-24 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.206,N,,,376249,{5333961A-3A1D-45C1-B46A-9AE2C973AF73},0.003778599
376K,SHELDON MOUNTAIN TIE K,TERRA,1.03108E+12,0,0.37,0.37,11405,11405,114,TrailNFS_MGMT,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,,0-5%,,,,,,321,,06/01-11/30,12/01-05/31,,06/01-11/30,,,06/01-11/30,12/01-05/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.195,N,,,376250,{11472279-81DA-4C4D-A82C-5F5C05727368},0.003487975
279,WARLAND RIDGE,TERRA,5227.000781,8.6106,8.7129,0.1023,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.088,N,,,376251,{99E507B2-CA59-4CFC-B287-3C43E6C66193},0.001876069
279,WARLAND RIDGE,TERRA,5227.000781,9.7445,9.94,0.1955,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,8-10%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.181,N,,,376252,{A22F1A6F-003F-4D75-9FBD-82B1DE882C0E},0.00278144
279,WARLAND RIDGE,TERRA,5227.000781,8.0223,8.0896,0.0673,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,30-40%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.057,N,,,376253,{20E64316-CD0C-4A29-BABF-44DB74D8DBC8},0.001262601
341,LITTLE THERRIAULT/HIGHLINE,TERRA,22893010264,0.0907,0.5,0.4093,11403,11403,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,50%,TW03 - 18-24 INCHES,,,,,321,,07/01-10/31,11/01-06/30,,07/01-10/31,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,01/01-12/31 ,,,,,,,,,,,,,,0.397,N,,,376254,{CA2F5C75-48C7-4258-9540-57B496EA0C61},0.006742742
376,SHELDON MOUNTAIN,TERRA,23045010264,0.96,2.21,1.25,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,05/01-10/31,11/01-04/30,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,1.176,N,,,376255,{5FC1CB4A-CC46-40F5-88BF-53785B0307AF},0.022223361
125,SNOWSHOE PIPELINE,TERRA,5218.000781,0.57,0.775,0.205,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,21,,06/01-10/31,11/01-05/31,,,,,,06/01-10/31,01/01-12/31 ,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.202,N,,,376256,{B49F7CEA-D6E8-4D49-BEEC-0C750F2AE7D9},0.003985386
SNO769,HISTORIC TROUT CREEK RS,SNOW,1.98848E+12,0,1.2,1.2,11407,11407,114,TrailNFS_MGMT,1,2,,NOT ACCESSIBLE,SNOW,,0-5%,,,,,,,21,,,,,,,,,,,,,,,,,,,,,01/01-12/31,,01/01-12/31,,10/01-03/30,03/31-09/30,,,,,,,,1.202,,N,,376257,{219A211F-44A1-4CFC-80A9-654111EDA0A3},0.022322127
489,BAREE CREEK,TERRA,5188.000781,0.54,1.93,1.39,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,IRA - INVENTORIED ROADLESS AREA,,321,,06/01-10/30,10/31-05/31,,,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,1.393,N,,,376259,{4214B8D3-0243-42B5-958E-782216B561B4},0.026575492
279,WARLAND RIDGE,TERRA,5227.000781,2.8563,2.8627,0.0064,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,10-12%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.005,N,,,376260,{9515EE4B-B1A3-4F23-A8C6-3A3A2FD9E7D2},0.00010486
279,WARLAND RIDGE,TERRA,5227.000781,8.2337,8.6106,0.3769,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,20-30%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.329,N,,,376261,{C2633F01-64D7-4D55-955C-643B715F8B92},0.006596472
716,LIBBY DIVIDE,TERRA,5194.000781,0,1.6,1.6,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,1.448,N,,,376262,{32C3FBA8-A566-412A-A9C1-5F316480EDA4},0.022140379
279,WARLAND RIDGE,TERRA,5227.000781,9.16,9.7445,0.5845,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,,321,,05/01-11/30,12/01-04/30,,05/01-11/30,,,,01/01-12/31,,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.514,N,,,376263,{907F2D39-EA93-43D6-B4DB-403E354D5DBA},0.009928569
360N,CABINET DIVIDE NORTH,TERRA,5180.000781,0.67,1.15,0.48,11405,11405,114,TrailNFS_MGMT,1,3,TC3,,NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,,21,,07/01-10/31,11/01-06/30,,07/01-09/30,,,,,01/01-12/31 ,,,01/01-12/31,,,01/01-12/31,,,01/01-12/31,,,,,,,,,,,,,,,,0.457,N,,,376264,{882BB38D-73BD-421B-93E9-96B537CE96F2},0.007899278
